run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c
3117,96,32,24,1,1,1,0,1,1,0,1,1,1,1,1,257.1716737,256.5133854,181.5969359,9.776760113,4.387991469,10.05854572,256.1146834,257.0739867,184.0035801,7.701988497,8.657385989,11.47341835,7.15278671,1.594637112,-8.747589501,-7.099298433,-1.572597727,8.671740363
3118,96,32,24,1,1,1,0,1,1,1,0,1,1,1,1,258.2266459,254.1169905,183.9955162,28.43719638,55.23842559,58.89207966,252.889905,257.3419902,190.3893165,26.0209327,57.29707444,59.15889839,1.108871612,38.11075934,-39.21969328,-1.052814797,-38.25469524,39.30743289
3119,96,32,24,1,1,1,0,1,1,1,1,0,1,1,1,259.3898984,256.7537276,178.0341071,35.14312386,8.016789243,40.91495905,259.4412267,257.4982025,178.7633714,35.11874831,7.947060799,40.79044061,32.9827413,5.052975035,-38.03585113,-32.94526365,-4.993354176,37.93848877
3120,96,32,24,1,1,1,0,1,1,1,1,1,0,1,1,350.2323119,303.3743019,292.0741903,14.66126354,9.11287126,15.57999647,351.051881,305.9151861,293.727415,14.63196701,11.0102242,14.31917469,7.227249305,1.291551952,-8.519140218,-5.159560256,5.184868457,-0.02561206647
3121,96,32,24,1,1,1,0,1,1,1,1,1,1,0,1,256.5801784,257.7777483,181.3435487,13.49799008,11.99328149,8.45746444,255.2204987,260.32102,181.9515881,13.21795412,14.56158587,3.568069327,-11.19483541,10.40603739,0.7890066127,11.27764798,-10.49461687,-0.7828236879
3122,96,32,24,1,1,1,0,1,1,1,1,1,1,1,0,260.0970194,254.2662373,181.6175173,48.46856755,18.53123784,47.02549065,255.8359453,259.8827283,181.7360469,48.11022229,23.63505371,45.49432999,32.59133207,-0.14967748,-32.44416322,-32.46268142,0.3224570527,32.13778083
3123,96,32,24,1,1,1,1,0,1,1,1,1,1,1,1,252.9713992,258.5219069,183.9961045,7.262901744,9.553298339,3.53388405,254.4413139,257.8141446,184.7668087,7.907574097,5.601394505,7.751727136,6.401971739,-4.905462098,-1.496662446,-6.371516239,4.850094039,1.521262857
3124,96,32,24,1,1,1,1,0,1,0,1,1,1,1,1,252.9749329,258.5225436,183.9950326,7.290737921,9.576137743,3.501221348,254.4450024,257.8060088,184.7759409,7.922410129,5.641902352,7.765557616,6.417798142,-4.939547645,-1.478398794,-6.387309966,4.884116621,1.503052054
3125,96,32,24,1,1,1,1,0,1,1,0,1,1,1,1,251.4125319,260.243763,185.0834577,8.461724475,22.8641958,20.4767445,251.9244906,259.1014284,187.4383681,6.709202776,22.57028445,22.44707859,0.6378234336,14.50427334,-15.14205358,-0.6183198053,-14.69253855,15.3108688
3126,96,32,24,1,1,1,1,0,1,1,1,0,1,1,1,255.9335926,258.5277521,179.8132607,68.31454835,34.2207752,63.95225653,262.7739317,251.8565857,183.6418762,68.60309027,29.41976247,65.71028144,44.80907414,-0.9218706592,-43.88746274,-44.87663525,0.7900261892,44.08635137
3127,96,32,24,1,1,1,1,0,1,1,1,1,0,1,1,256.8834607,260.287278,179.9074919,16.01137504,17.47695799,4.578097546,257.9010714,259.0424623,180.4989172,15.9946076,15.37702169,8.482011347,13.17598716,-11.89694177,-1.278382613,-13.03324317,11.74262948,1.291233652
3128,96,32,24,1,1,1,1,0,1,1,1,1,1,0,1,446.3943808,292.7109379,179.5726866,20.30207167,26.01362888,17.67741926,445.6727971,289.2019185,173.7879155,21.69638899,24.14223141,14.85227327,-11.68141777,19.71984902,-8.036498265,16.68495558,-20.64988693,3.966891021
3129,96,32,24,1,1,1,1,0,1,1,1,1,1,1,0,250.4211158,260.0653389,184.8639247,24.78199376,20.53551966,6.931874638,250.4535842,260.807034,185.6291213,24.73977362,20.55000335,6.93203138,23.63282929,-19.03115179,-4.601820201,-23.61207795,19.00241302,4.609534546
3130,96,32,24,1,1,1,1,1,0,1,1,1,1,1,1,252.9764978,258.5237234,183.9890609,7.280654132,9.565629127,3.525685757,254.4455113,257.8150979,184.7641174,7.919447344,5.627257118,7.754590134,-6.416260984,4.92647619,1.489646795,6.385357159,-4.873541769,-1.511947849
3131,96,32,24,1,1,1,1,1,0,0,1,1,1,1,1,254.5130791,256.8449656,184.7153126,4.752293224,9.607454965,5.611508162,255.3125268,256.1848107,186.3891028,3.644336368,8.127985118,9.548105103,1.089539632,-6.524466254,5.434774858,-1.083519507,6.563847449,-5.480472818
3132,96,32,24,1,1,1,1,1,0,1,0,1,1,1,1,253.1805393,260.2954717,182.4025616,43.99506856,44.51365948,14.7869867,253.0299923,257.5772712,187.4331266,43.2676189,44.17476417,20.21470619,-30.02860347,28.82182266,1.206704003,29.88579388,-28.66506262,-1.220737568
3133,96,32,24,1,1,1,1,1,0,1,1,0,1,1,1,254.6388328,259.2032011,181.3772492,14.12363877,15.70326226,3.390148246,256.1468351,258.1773449,182.2094184,14.40064478,13.37661386,8.375969916,-10.47567659,9.565327341,0.9101054854,10.38035313,-9.458323655,-0.9223199415
3134,96,32,24,1,1,1,1,1,0,1,1,1,0,1,1,256.0420086,258.7333752,180.1179704,65.14531809,32.87788012,60.85314264,262.3510737,252.3714562,183.4872928,65.40284187,27.99360389,62.52571734,-43.00973197,1.005001665,42.00444405,43.07543967,-0.8814178627,-42.19433032
3135,96,32,24,1,1,1,1,1,0,1,1,1,1,0,1,250.4300398,260.0624066,184.8549857,24.70404125,20.46062947,6.931953477,250.4634664,260.8024397,185.6181087,24.66128114,20.47373028,6.93027988,-23.56325995,18.95955377,4.603566293,23.54251698,-18.93382579,-4.608824549
3136,96,32,24,1,1,1,1,1,0,1,1,1,1,1,0,451.0619207,293.8356931,184.3829035,9.714552557,10.62961948,6.279994101,451.0926766,294.5126016,184.924163,7.558451314,8.500879327,4.751944247,-6.476730822,4.093821835,2.385472352,1.23149437,-3.173948578,1.945470242
3137,24,16,32,1,1,1,1,1,1,1,1,1,1,1,1,254.4665493,195.3300396,242.4231362,6.156651381,6.948651507,4.345699225,255.514161,196.4088499,243.0737772,6.036540896,6.492577061,4.769650104,0.001863316304,-0.01126198211,0.009239025765,-0.001756193916,0.009342340693,-0.007750584149
3138,24,16,32,1,1,1,1,1,1,0,1,1,1,1,1,254.002931,194.9176418,243.3290574,10.71961781,13.41128644,7.696065812,254.9486499,194.2310785,245.5717868,4.742203782,11.99549679,12.23062903,1.958099672,-9.216599484,7.258338337,-1.942442902,9.269235989,-7.326972091
3139,24,16,32,1,1,1,1,1,1,1,0,1,1,1,1,254.0022646,194.913606,243.3330009,10.7137993,13.41111156,7.685355282,254.9480488,194.2320247,245.573247,4.747912033,11.98466058,12.21266233,-1.963106022,9.210840601,-7.247921122,1.947736145,-9.266780626,7.318876292
3140,24,16,32,1,1,1,1,1,1,1,1,0,1,1,1,255.2353828,195.0869608,241.786869,8.175948501,11.51223294,11.91279643,258.2370848,195.8574919,240.6859176,12.85540142,4.407461225,11.19674131,6.983814501,2.143372947,-9.127349176,-7.059177463,-2.113012507,9.172019105
3141,24,16,32,1,1,1,1,1,1,1,1,1,0,1,1,255.2290909,195.0867905,241.7931756,8.194909797,11.51955243,11.922183,258.2332876,195.8532423,240.6890296,12.86423533,4.396573546,11.20661428,-6.993910839,-2.140240595,9.133987147,7.069850746,2.106253957,-9.176266443
3142,24,16,32,1,1,1,1,1,1,1,1,1,1,0,1,254.3369505,195.9044751,242.2939905,11.05484285,7.197126061,8.035080455,254.0028599,198.6178703,243.1207296,10.63806838,12.19217363,4.14420769,-7.858885874,6.047207813,1.811516612,7.9115667,-6.123921487,-1.787828775
3143,24,16,32,1,1,1,1,1,1,1,1,1,1,1,0,254.3365721,195.9030848,242.2937623,11.05111377,7.192024697,8.035232523,254.0018402,198.6161333,243.1179632,10.63691849,12.19092771,4.14291904,7.851328942,-6.041584424,-1.809902228,-7.903866169,6.114994012,1.788712212
3144,24,16,32,0,1,1,1,1,1,1,1,1,1,1,1,253.802121,193.062978,245.1290416,4.78419247,12.17052611,12.20990994,254.9293453,195.9368906,244.1764376,10.62729915,13.08449188,7.964198776,-1.994021124,9.580154646,-7.586290714,1.974183965,-9.432217966,7.457869429
3145,24,16,32,0,1,1,1,1,1,0,1,1,1,1,1,289.4716177,304.1304064,336.2420344,20.82392819,24.22661086,26.29267036,290.9839041,305.7122873,337.0842147,20.28681767,21.27673567,25.29718231,-3.644107542,11.82047782,-8.180182043,-4.246488429,0.4783091069,3.76495131
3146,24,16,32,0,1,1,1,1,1,1,0,1,1,1,1,253.4451401,190.4127549,247.5042213,9.546122333,41.53383226,34.74211139,254.4837267,191.5511366,248.1252977,9.470863854,41.27358807,34.65403153,-6.228412345,38.30056076,-32.07224686,6.163055787,-38.11436057,31.95118638
3147,24,16,32,0,1,1,1,1,1,1,1,0,1,1,1,248.7896932,193.8607821,251.5551077,34.68184502,72.61229591,76.28985566,258.6560806,191.3430043,244.5573235,40.61952773,68.94205219,75.41118119,1.981695861,48.22483214,-50.20654742,-2.288874997,-47.49300203,49.7818538
3148,24,16,32,0,1,1,1,1,1,1,1,1,0,1,1,255.6345048,192.8496701,243.4452794,11.0932147,11.88672783,14.18423113,258.9283092,193.5662037,242.2861142,15.26166042,4.093795799,13.68197419,-9.862577978,-1.535802762,11.39807237,9.978291254,1.552186241,-11.5307486
3149,24,16,32,0,1,1,1,1,1,1,1,1,1,0,1,250.8655333,195.7919138,246.6715151,64.06692816,68.73021518,35.2343798,255.2358536,203.4675391,240.2655324,66.85690308,68.80422235,29.92435979,-44.11049147,45.34692995,-1.236614541,44.32167243,-45.41933393,1.097496631
3150,24,16,32,0,1,1,1,1,1,1,1,1,1,1,0,253.3536594,193.3032801,245.4931494,4.657775521,12.80778324,12.93739514,254.5030535,196.2480334,244.4654243,10.78070441,13.68880382,8.813693354,-1.774597277,10.27287582,-8.498424146,1.740897392,-10.09632191,8.355270739
3151,24,16,32,1,0,1,1,1,1,1,1,1,1,1,1,253.8056462,193.0718,245.11896,4.78779451,12.10216129,12.15056115,254.9305722,195.9452048,244.1675065,10.62201621,13.0545661,7.886046349,2.000618787,-9.511974533,7.511112132,-1.980418883,9.361483455,-7.381313012
3152,24,16,32,1,0,1,1,1,1,0,1,1,1,1,1,253.4525009,190.4139368,247.4859046,9.545563265,41.45528619,34.66047721,254.4911956,191.5573349,248.1192518,9.470901829,41.19391615,34.57513236,6.229172267,-38.22846231,31.99924119,-6.1638429,38.04110835,-31.87729619
3153,24,16,32,1,0,1,1,1,1,1,0,1,1,1,1,290.6463071,304.5893417,336.4008931,21.65701669,25.03210862,26.9413714,291.9921343,306.0866818,337.2671435,20.87895016,22.98616884,26.45685931,4.100143383,-7.719220835,3.620381936,3.812565569,-4.564976493,0.7537803206
3154,24,16,32,1,0,1,1,1,1,1,1,0,1,1,1,255.4686886,193.2624357,243.0878527,10.48659732,11.89197868,13.79656814,258.6698958,193.9492323,241.8264303,14.7472738,3.925217502,13.13066546,9.510689276,1.499462697,-11.0102481,-9.613077323,-1.512479118,11.12549118
3155,24,16,32,1,0,1,1,1,1,1,1,1,0,1,1,248.6328237,193.8078996,251.6350432,35.11053787,73.50390561,77.17692991,258.5359413,191.1723636,244.4737048,40.9843796,69.80307216,76.27503829,-2.008782495,-48.73752026,50.74621318,2.320970913,47.99543855,-50.31649629
3156,24,16,32,1,0,1,1,1,1,1,1,1,1,0,1,253.3478442,193.3096937,245.4976433,4.65249521,12.74953484,12.88261786,254.4995136,196.2552175,244.4695443,10.78096101,13.6855767,8.757908345,1.772442243,-10.21252184,8.439791249,-1.738122256,10.03241597,-8.2945734
3157,24,16,32,1,0,1,1,1,1,1,1,1,1,1,0,250.7003901,195.831798,246.9264246,64.77357052,69.78301933,36.20320295,255.1465746,203.4356431,240.1862386,67.56846535,69.7803203,30.87298538,44.56629402,-46.03006003,1.462865784,-44.77522275,46.08840758,-1.314076569
3158,24,16,32,1,1,0,1,1,1,1,1,1,1,1,1,257.0312953,194.6076683,240.1953649,12.58014452,4.646772188,10.82397543,256.0921015,196.2548998,242.4240866,8.079094283,11.3678735,11.33029016,-6.720595467,-2.229418748,8.949845793,6.605244088,2.241709624,-8.84712659
3159,24,16,32,1,1,0,1,1,1,0,1,1,1,1,1,257.0690657,190.4065019,243.5822582,42.48076481,72.49598163,78.96687011,248.8860186,195.9406448,252.046427,36.32972679,75.46256878,79.31844627,-2.257392651,-49.87731935,52.13471307,2.031986084,50.15899497,-52.19098128
3160,24,16,32,1,1,0,1,1,1,1,0,1,1,1,1,257.1614752,191.6731536,242.1931906,15.15253693,3.851406457,13.66653645,256.1462552,193.4368722,244.8318692,11.59932987,12.11161785,14.38749656,-10.2809266,-1.225017617,11.50606351,10.09086479,1.187367439,-11.27810114
3161,24,16,32,1,1,0,1,1,1,1,1,0,1,1,1,299.4426924,203.2669626,403.8096837,22.68854731,15.43630965,21.42285303,303.6453716,209.2790037,405.4872369,23.99363767,18.37329264,18.40826166,-17.52330202,0.9164971243,16.60600561,15.02672983,-8.373123533,-6.654387539
3162,24,16,32,1,1,0,1,1,1,1,1,1,0,1,1,259.0101323,194.5560169,237.7235949,26.64687987,10.00558819,32.61756679,260.0414358,195.8331814,238.253321,26.66060081,9.963951438,32.44956954,-24.06850967,-6.475314761,30.54372685,23.9918319,6.450873908,-30.44280735
3163,24,16,32,1,1,0,1,1,1,1,1,1,1,0,1,261.4188011,190.8197614,239.9495562,76.16794513,33.14455966,73.21729015,256.5237569,200.8498801,237.8721494,75.97051479,40.10350765,70.91354215,-49.82723682,0.9641345831,48.86301242,49.44959059,-1.122261978,-48.32740295
3164,24,16,32,1,1,0,1,1,1,1,1,1,1,1,0,255.4544191,196.244275,240.8227341,12.5303378,9.053434365,8.393204672,254.9710706,199.1666714,241.6132658,12.19843886,13.80379538,3.915302478,9.472748315,-8.218994584,-1.253942872,-9.573580263,8.318672947,1.25471668
3165,24,16,32,1,1,1,0,1,1,1,1,1,1,1,1,257.0208836,194.6049894,240.1977935,12.53851797,4.647150806,10.78439701,256.0892493,196.250285,242.43034,8.044571569,11.36855184,11.30593859,6.703368163,2.230930352,-8.934476812,-6.588075022,-2.246601997,8.834486301
3166,24,16,32,1,1,1,0,1,1,0,1,1,1,1,1,257.4059543,191.8927528,242.2358962,15.70321881,4.098614582,14.11487665,256.2299303,193.6056555,244.6977766,11.81401257,11.95934033,14.64419192,9.76537808,1.415684116,-11.18104241,-9.586899136,-1.374547675,10.96146805
3167,24,16,32,1,1,1,0,1,1,1,0,1,1,1,1,257.033773,190.3295431,243.5349619,42.69299231,72.60590591,79.1661654,248.8199302,195.8940054,252.0074843,36.5620059,75.58380658,79.51572832,2.322329009,49.91683301,-52.23921433,-2.09485117,-50.20077866,52.29557729
3168,24,16,32,1,1,1,0,1,1,1,1,0,1,1,1,259.0111862,194.5570222,237.7258906,26.61993222,10.00504208,32.58241671,260.0384647,195.8327095,238.248825,26.61869902,9.965692953,32.41639899,24.04363135,6.475002174,-30.51878052,-23.96701255,-6.452458412,30.41933711
3169,24,16,32,1,1,1,0,1,1,1,1,1,0,1,1,299.1941035,203.1064706,403.7164765,23.21265628,14.29796291,22.27114943,303.4595082,209.241058,405.3644058,24.26858099,17.56044124,18.86569501,19.57443975,-0.874874481,-18.6981639,-17.07751218,8.329520278,8.748821637
3170,24,16,32,1,1,1,0,1,1,1,1,1,1,0,1,255.9503263,196.5962362,240.3791746,13.05319948,9.812029399,8.511303647,255.4442683,199.5237758,241.1445849,12.6194235,14.23154299,3.898066788,-9.669675252,8.515308139,1.153031362,9.794999862,-8.642449708,-1.153811749
3171,24,16,32,1,1,1,0,1,1,1,1,1,1,1,0,261.0218695,191.4605705,239.9578519,70.45535059,30.09187447,67.71958432,256.795636,200.8782606,238.5663245,70.37925526,37.31312224,65.5741347,46.42066066,-0.8780862789,-45.54222248,-46.06062271,1.019018124,45.04201726
3172,24,16,32,1,1,1,1,0,1,1,1,1,1,1,1,253.3553525,197.2002734,242.3423334,9.931895792,11.80745862,4.010698872,255.5722529,196.8211516,242.9171559,9.924494393,6.584921596,8.212538481,6.879746802,-5.301098674,-1.578808221,-6.773716896,5.178163086,1.595399263
3173,24,16,32,1,1,1,1,0,1,0,1,1,1,1,1,254.7022207,201.7509,239.3032723,62.10893615,63.37697987,25.95055494,252.7412659,196.9376188,246.1712826,58.77750233,62.41145581,31.21077091,41.24068287,-41.66859223,0.4280634398,-40.65006333,41.14638616,-0.4961980557
3174,24,16,32,1,1,1,1,0,1,1,0,1,1,1,1,253.7463198,195.111973,243.4936347,10.8150887,13.78028532,8.207371243,254.6747016,194.3897788,245.7929011,4.663830168,12.36100098,12.64788885,-1.811648323,9.571732577,-7.760309706,1.805432538,-9.641886602,7.836241466
3175,24,16,32,1,1,1,1,0,1,1,1,0,1,1,1,256.4683138,199.1070742,236.9647875,75.80089543,39.99211915,70.7133395,263.4237586,191.678748,240.2016425,75.43745275,32.61647406,72.55650209,49.11086843,-1.010965534,-48.09995551,-49.1309533,0.8048676841,48.32598944
3176,24,16,32,1,1,1,1,0,1,1,1,1,0,1,1,257.9499135,200.026911,237.2325672,15.36964799,16.83307561,4.57887838,260.2793771,199.2934231,237.7375519,14.97529307,12.90583682,9.119686591,12.21965784,-11.4016071,-0.8193952986,-11.83680097,11.04949855,0.7859447882
3177,24,16,32,1,1,1,1,0,1,1,1,1,1,0,1,401.8220509,264.5956704,244.5640436,27.19822795,31.48223758,22.74599155,403.2793596,266.6538997,247.9944946,22.92682354,29.49327498,23.42841735,12.38389153,-12.36924972,-0.01144266492,-1.174457802,6.445635225,-5.269010701
3178,24,16,32,1,1,1,1,0,1,1,1,1,1,1,0,251.8187715,198.6914721,243.0234385,28.14546131,23.1770144,7.536249011,252.7024146,199.9485723,243.7302767,27.95056978,23.15580045,7.523284903,26.14635415,-20.95285721,-5.193620753,-26.03707456,20.85014701,5.186799858
3179,24,16,32,1,1,1,1,1,0,1,1,1,1,1,1,253.3586532,197.2104738,242.335854,9.962787049,11.83210564,4.011315206,255.5711089,196.8259171,242.9119315,9.935794785,6.612408364,8.212095415,-6.90326036,5.324401497,1.578697224,6.796788036,-5.204298769,-1.592656163
3180,24,16,32,1,1,1,1,1,0,0,1,1,1,1,1,253.7417008,195.1071417,243.5025705,10.80870356,13.75222542,8.201653483,254.6735441,194.3826876,245.7892439,4.674482971,12.37051108,12.64529468,1.820078499,-9.614970943,7.794738437,-1.813306695,9.681592722,-7.868441727
3181,24,16,32,1,1,1,1,1,0,1,0,1,1,1,1,254.5248112,202.0810908,238.7652038,66.63462959,68.92379635,30.50358601,252.0600386,197.1302761,246.7111308,63.19579702,68.17777904,35.64948346,-44.08150068,45.38893998,-1.307696165,43.457107,-44.85296466,1.395624504
3182,24,16,32,1,1,1,1,1,0,1,1,0,1,1,1,255.0286757,197.6488772,239.5921075,13.45324899,14.9822473,3.943170889,257.7597249,197.2452138,240.1808405,14.05391735,11.0746913,9.01754564,-10.07798268,9.359254569,0.7172258401,9.836149172,-9.13123087,-0.7064402089
3183,24,16,32,1,1,1,1,1,0,1,1,1,0,1,1,256.6220914,199.1927973,237.3214818,73.2430373,38.87247227,68.16575165,263.2085269,191.9915356,240.2372559,72.81466755,31.3816388,69.94619858,-47.60214958,1.042167531,46.56018823,47.6245388,-0.8452650582,-46.77914668
3184,24,16,32,1,1,1,1,1,0,1,1,1,1,0,1,251.8139345,198.7142584,243.0210731,28.33767993,23.36696344,7.538377477,252.6962811,199.9677395,243.7265977,28.140733,23.34348667,7.524006411,-26.32247265,21.12859555,5.193739111,26.21257905,-21.02762702,-5.18507669
3185,24,16,32,1,1,1,1,1,0,1,1,1,1,1,0,400.6531273,263.4890418,240.90881,25.76289929,29.21218061,19.94353712,402.7385456,266.0359153,244.1503762,22.32914871,28.15705446,21.4378685,-14.99022844,16.77545473,-1.779915311,3.792126425,-10.79506497,7.008036746
3186,48,48,48,1,1,1,1,1,1,1,1,1,1,1,1,229.6103542,229.6213481,229.6208112,3.110429141,3.117758509,3.108670852,229.9728331,229.9805767,229.9808533,3.110313896,3.103523911,3.112657911,-0.003031790623,0.0003695469804,0.002662243177,0.003070516452,-0.0006500918282,-0.002420433877
3187,48,48,48,1,1,1,1,1,1,0,1,1,1,1,1,229.5730157,229.2162137,230.1186388,5.854335778,8.151382549,4.599552972,230.3084071,228.2299704,231.4671759,3.532419849,6.883444297,7.843975458,1.400284555,-5.92403388,4.523749326,-1.391536247,5.945103216,-4.553566971
3188,48,48,48,1,1,1,1,1,1,1,0,1,1,1,1,229.5687259,229.2150534,230.1226985,5.857119854,8.149231657,4.608048677,230.3046578,228.2289536,231.4784908,3.531351435,6.886402167,7.85649854,-1.392268739,5.923405966,-4.53113723,1.383611488,-5.945098386,4.561486893
3189,48,48,48,1,1,1,1,1,1,1,1,0,1,1,1,230.1189728,229.572479,229.2142186,4.650308671,5.861543572,8.172142937,231.4766028,230.3080332,228.2266883,7.886549636,3.53208583,6.917364382,4.572483448,1.383428352,-5.9559118,-4.602916406,-1.374840041,5.977756446
3190,48,48,48,1,1,1,1,1,1,1,1,1,0,1,1,230.1204038,229.5731153,229.2150771,4.661749989,5.865529305,8.180537546,231.4785128,230.3102722,228.2242586,7.893851782,3.530489632,6.922630791,-4.582430921,-1.380488614,5.962919534,4.612799343,1.371425645,-5.984224982
3191,48,48,48,1,1,1,1,1,1,1,1,1,1,0,1,229.2079891,230.1180927,229.581983,8.146739136,4.607583372,5.857436485,228.2219088,231.4734762,230.31748,6.886903749,7.856655238,3.532014962,-5.925398326,4.530451532,1.394946788,5.946716486,-4.56076081,-1.385955671
3192,48,48,48,1,1,1,1,1,1,1,1,1,1,1,0,229.2064412,230.1193398,229.5789888,8.154893719,4.627403726,5.86016824,228.2211571,231.4760631,230.3142627,6.902501821,7.87315001,3.531932282,5.938157062,-4.550128343,-1.388028718,-5.959661281,4.580069972,1.379591304
3193,48,48,48,0,1,1,1,1,1,1,1,1,1,1,1,229.8877656,227.9357824,231.0977594,3.536373113,6.728040639,7.738001223,229.9171867,229.5970326,230.471757,5.871822783,7.907561938,4.502537744,-1.366514894,5.830085514,-4.463570618,1.370284405,-5.79000195,4.419717544
3194,48,48,48,0,1,1,1,1,1,0,1,1,1,1,1,244.6704155,368.2763657,299.1971367,11.07205938,19.66265693,20.95282376,249.829619,369.8757725,302.0701113,13.70615321,17.73583914,21.15610095,2.874513924,16.06578966,-18.94030359,-6.650009437,-9.92434009,16.57434953
3195,48,48,48,0,1,1,1,1,1,1,0,1,1,1,1,231.3384267,224.9061496,232.7748998,5.724792389,29.30854231,25.00242807,231.7302629,225.2273624,233.1436281,5.716715695,29.2427037,24.9765249,-3.928048305,27.66991027,-23.74186196,3.92086499,-27.62437314,23.70350815
3196,48,48,48,0,1,1,1,1,1,1,1,0,1,1,1,227.6415772,228.3264622,233.9933643,18.21520488,45.2351508,46.58643559,232.4247332,227.7839778,230.3803331,21.76329216,44.01478702,46.21415198,0.06854584094,30.78851982,-30.85706566,-0.1175892303,-30.5792126,30.69680183
3197,48,48,48,0,1,1,1,1,1,1,1,1,0,1,1,230.3749905,229.1215644,229.4329376,7.724645329,6.103572428,10.1028733,231.9129177,229.8082983,228.4169486,10.18497017,3.432423571,9.224153441,-6.226762664,-1.117167565,7.34393023,6.26688547,1.112464886,-7.379350349
