run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c
26,64,24,32,1,1,0,1,1,1,1,1,1,0,1,1,269.9970843,224.8664859,197.7416895,32.31636849,8.456947927,38.21989931,270.2402814,225.7920895,198.2412062,32.29203163,8.400632268,38.09934848,-30.18890322,-5.454162687,35.6429003,30.1452449,5.408807765,-35.55420563,269.7884551,224.7301807,197.5599506,2.836021748,5.397780253,3.844661871,270.058561,225.6521004,198.0345961,3.076315886,5.368988692,3.570990834,0,-110.3800314,115.1379426,-3.669057684,-110.2446803,112.3489122,0.04501983326,-110.2852068,115.2095535,3.277741971,-110.7943457,117.9167757
27,64,24,32,1,1,0,1,1,1,1,1,1,1,0,1,272.361938,220.3833787,201.2621786,68.98628597,29.22746381,66.19036943,266.392629,228.829437,199.5930253,68.64558257,34.4050227,64.43488829,-45.06542833,0.6284057129,44.43680883,44.88007744,-0.8357370056,-44.04453676,270.3911855,220.0072472,199.027839,16.61410022,13.28083767,17.0749097,265.6822582,228.1514581,199.4357831,16.85253668,22.20592732,11.49244393,0,-109.3247934,117.318162,-81.91246278,26.96470423,149.1406074,1.096933507,-108.7069116,115.6517279,77.91153029,-133.634686,-10.39568004
28,64,24,32,1,1,0,1,1,1,1,1,1,1,1,0,265.6495002,225.630254,202.3570095,10.58884879,8.875440362,7.211933353,264.5719452,228.1490219,202.9775082,10.29269654,12.30657117,3.240789387,8.798534017,-7.878584095,-0.9201118988,-8.856684605,7.940741105,0.9158051186,265.6208912,225.6114165,202.3477274,5.22668675,2.866250626,7.040812565,264.5042005,228.0915023,202.9642872,4.489252973,8.932888649,2.835967726,0,-109.1288897,115.0092812,-47.71394842,-66.59078666,136.6862037,0.2241035958,-108.9115725,114.6185906,59.46266289,-121.7390721,46.73840081
29,64,24,32,1,1,1,0,1,1,1,1,1,1,1,1,267.4438509,224.5681184,201.2409965,9.980596723,4.343418194,9.65975941,266.2956891,225.5138074,203.4823653,7.155345735,9.385361401,10.98222211,6.782005296,1.786784734,-8.569011779,-6.720912685,-1.777522518,8.498218504,267.4043763,224.5721245,201.2283189,7.028658171,3.587438564,4.051728064,266.2780823,225.5205996,203.488728,1.365642604,9.065977667,6.706210377,0,-109.2648237,115.6207227,-6.164552929,-162.4014898,177.5971471,-0.2049076755,-108.6959143,115.5646482,147.2979116,-90.79949715,83.24430298
30,64,24,32,1,1,1,0,1,1,0,1,1,1,1,1,267.7246149,224.2155059,201.3675909,11.77268663,4.230296146,11.45584209,266.5003664,225.2169782,203.5864426,9.452343706,9.490248269,12.50682409,7.916006428,1.68191841,-9.598193231,-7.845558085,-1.662422634,9.507705477,267.6543838,224.2163034,201.327211,7.060594356,3.458378317,4.164761994,266.4758201,225.2219355,203.5893046,1.462571063,9.180259626,6.674838654,0,-109.1774498,115.8399343,-7.407250933,-163.8504275,177.2018171,-0.1961127524,-108.5997509,115.7691172,142.340625,-91.26441847,82.48208417
31,64,24,32,1,1,1,0,1,1,1,0,1,1,1,1,267.8661525,221.5887212,203.8746596,31.91488972,59.65855626,64.01964073,261.635032,225.6606603,210.970829,28.77195752,62.00363344,64.44650247,1.461319616,41.16526298,-42.62680644,-1.374838706,-41.33692929,42.71154137,267.1245226,221.5135712,203.2557246,19.09300272,9.130180542,15.29487519,261.1866871,223.9150726,208.8641202,13.65655704,18.33472402,15.72703986,0,-108.1671971,117.3659515,-17.38333955,115.7936854,-164.2200029,-0.678376414,-106.6329376,116.3075587,155.4975641,-87.73589307,44.45968034
32,64,24,32,1,1,1,0,1,1,1,1,0,1,1,1,269.9883002,224.8709984,197.7485169,32.22154389,8.455443539,38.12364932,270.2276126,225.793424,198.2427193,32.19603662,8.400520556,38.00325675,30.10578519,5.453293792,-35.55921653,-30.06240739,-5.409978385,35.47223423,269.7815309,224.7357482,197.5688876,2.843732338,5.39687712,3.84613524,270.0471782,225.6539968,198.0367226,3.068433797,5.370074542,3.56912402,0,-110.3786184,115.1359328,-3.662257703,-110.2600389,112.4465069,0.04536718737,-110.2841297,115.2070618,3.289387555,-110.7762715,117.8098116
33,64,24,32,1,1,1,0,1,1,1,1,1,0,1,1,333.9603984,253.78918,338.075102,15.3726177,9.990972858,15.53490156,335.9537717,257.4455285,339.4537507,16.75766839,12.63814431,15.0943602,8.420471185,0.5588026867,-8.980734584,-6.583147692,6.003905973,0.577831088,292.7548891,177.4001203,234.9938345,3.067206143,3.458782921,1.103672464,295.4332019,179.6858045,237.8201568,9.199036511,7.118083937,9.026860382,0,-93.16795583,142.04057,149.5627503,-38.40236202,-121.5157544,0.1905242165,-93.10278434,142.2981777,-9.710665747,-116.6864916,135.0444209
34,64,24,32,1,1,1,0,1,1,1,1,1,1,0,1,267.354021,226.0574678,200.7878099,12.95605363,11.51102254,7.581410105,266.2851511,228.6637054,201.4443883,12.73069202,14.29020077,3.646259292,-10.74322353,10.01426301,0.728056945,10.84527163,-10.11929813,-0.7268897552,267.2200077,225.798813,200.6127447,5.252858166,3.038499825,7.211529288,266.0984254,228.3032173,201.1958964,4.458495367,8.831744239,2.804514734,0,-109.7029907,114.848135,-47.07328818,-67.47214241,136.3846035,0.2222706011,-109.5010875,114.4301616,59.61569501,-123.1615919,41.84046219
35,64,24,32,1,1,1,0,1,1,1,1,1,1,1,0,270.1352048,222.3581169,200.9837711,49.93824588,18.92276154,48.39794748,266.320138,228.4751834,201.2430028,49.64966696,24.65316263,47.12203426,33.34243557,0.01379192446,-33.35674217,-33.19194424,0.134948046,33.05642176,269.006583,222.1455158,199.6917169,11.11690145,8.249262651,11.7270673,265.9686925,228.1536059,201.1500336,11.2369593,17.67632084,7.362976057,0,-109.4179746,116.4037999,-75.81484564,27.96286266,153.4638884,0.6645269984,-108.8160148,115.3541909,73.83446961,-127.7524933,11.87008534
36,64,24,32,1,1,1,1,0,1,1,1,1,1,1,1,263.6608509,226.461076,203.8674197,7.153485121,9.729377106,3.470636937,265.1491768,225.9641953,204.313729,7.665429662,5.597432947,6.922478454,5.967398736,-4.583191205,-1.384413244,-5.926037105,4.519714089,1.406127658,263.6361028,226.4618727,203.8727487,3.873047203,8.506300136,2.989794974,265.1349592,225.9712606,204.3184118,4.804002768,3.099967067,6.69182687,0,-108.6994323,114.7229544,55.45759156,-121.1678798,54.26886256,-0.126023894,-108.7002022,115.2124154,-41.78393345,-73.23250363,137.6286953
37,64,24,32,1,1,1,1,0,1,0,1,1,1,1,1,263.6231066,226.4585627,203.918552,7.364399907,9.936805548,3.336938342,265.1337431,225.8950878,204.4078002,7.802233518,5.846940639,7.037331815,6.078237067,-4.819199787,-1.259244833,-6.03594837,4.756366747,1.279377831,263.5977072,226.4590936,203.9238045,4.037014865,8.594265247,2.92798362,265.1191752,225.9021089,204.4125343,4.842655559,3.149508921,6.851082625,0,-108.6812205,114.7322821,55.67724034,-122.0888613,51.33961657,-0.1408603836,-108.6750161,115.2375038,-43.69479704,-70.3089299,137.2366504
38,64,24,32,1,1,1,1,0,1,1,0,1,1,1,1,261.9517956,229.2067737,204.9930678,12.43095646,28.53610472,25.37732278,262.0195352,227.8178504,207.8261514,9.527437446,28.51417845,27.29080111,1.686447322,16.20621902,-17.89288871,-1.626690648,-16.45505611,18.08151402,261.6255642,228.639197,203.9781232,9.256568458,8.711737984,2.670957089,261.6238379,227.4227544,206.8133008,4.832523968,8.532463807,9.923225203,0,-109.0689912,113.5180046,25.8726503,-159.1197579,-103.9822354,-0.6114444736,-108.4940008,113.9796375,-122.6166219,-57.64382265,104.1442202
39,64,24,32,1,1,1,1,0,1,1,1,0,1,1,1,266.5688079,227.1948731,199.2815758,68.7378731,34.5857391,64.62455256,272.9995107,220.52697,202.1520179,68.90112162,29.14401597,66.06845901,44.8089562,-0.6495935265,-44.1595743,-44.86574208,0.512774961,44.35277333,265.9021784,226.552849,199.0896313,16.71957352,22.48872328,11.88690407,271.2119973,220.1367717,199.6370342,16.51442238,13.44518552,17.23641789,0,-109.9315066,114.2196631,77.45264688,-134.7666846,-9.852543219,-1.02254013,-110.3642735,116.0563254,-82.23175523,25.95897254,149.3027199
40,64,24,32,1,1,1,1,0,1,1,1,1,0,1,1,269.5982475,229.584645,198.2618446,17.56090587,19.08610165,4.99939526,270.5315415,228.4942018,198.4023312,17.32552017,16.99844214,7.9414128,14.16420742,-12.94963192,-1.21350114,-13.93498847,12.7201482,1.215910166,268.7677509,227.560909,196.7076363,4.076301045,8.504851559,2.816681044,270.0148083,226.9676839,197.2195787,4.230787543,3.707774147,6.775550914,0,-111.1096226,113.5405919,45.81491605,-128.3073133,46.77316912,-0.1387104023,-111.0381048,114.0635663,-43.92239225,-69.12443584,136.0443357
41,64,24,32,1,1,1,1,0,1,1,1,1,1,0,1,442.3839663,265.6944399,188.0569804,23.71226007,26.23512194,14.10868538,444.0563147,270.5929762,195.3110382,21.80291066,27.00908877,17.17288478,19.07971064,-23.5368349,4.456498902,-12.9573226,21.19039395,-8.23373049,326.3752619,231.2965356,123.0279713,9.713650998,9.00324907,6.593807149,331.9001998,237.2330522,126.8974027,14.98265365,15.7480734,10.15035225,0,-131.2033628,111.3862429,124.2728877,-29.02401436,-120.3952393,0.1243713211,-131.1443917,111.6911673,-32.38141933,-165.2129711,80.75193032
42,64,24,32,1,1,1,1,0,1,1,1,1,1,1,0,261.6311692,227.7981379,204.9038837,22.98727654,19.09058547,6.343715868,261.8239019,228.7250586,205.4995981,22.924916,19.1151914,6.341712067,21.91282579,-17.54492035,-4.368088587,-21.88017315,17.50691114,4.373079866,261.5754297,227.75818,204.8498319,2.982622657,5.348064502,3.843475299,261.7731044,228.6674125,205.4372928,2.747339594,5.567290593,3.837927204,0,-108.6793109,113.96841,-3.071444579,-110.4760928,113.8834295,0.02773424134,-108.5617858,114.0371721,3.205979322,-107.2126946,113.8401736
43,64,24,32,1,1,1,1,1,0,1,1,1,1,1,1,263.6587742,226.4578137,203.8685559,7.123028145,9.709682427,3.467959969,265.1462358,225.96011,204.3183003,7.634073617,5.567457058,6.920517684,-5.929266567,4.544159105,1.384894234,5.887837493,-4.48354653,-1.40451443,263.634059,226.4586628,203.8738889,3.874414328,8.504620804,2.986818753,265.132012,225.9671839,204.3230019,4.800062256,3.102228846,6.689887198,0,-108.69811,114.7247778,55.39639146,-121.1781331,54.31635439,-0.1270406021,-108.6988195,115.2136512,-41.80712855,-73.23106586,137.6023111
44,64,24,32,1,1,1,1,1,0,0,1,1,1,1,1,264.6945591,224.6934999,204.5173583,5.819024779,10.30021576,5.590638828,265.5588574,224.0905291,205.9471814,3.949521596,8.632497951,9.316524308,1.293341012,-6.743218647,5.44965941,-1.286508006,6.780466076,-5.494174754,264.6808244,224.7001107,204.5223151,5.537490252,7.685622337,0.7204978435,265.5442875,224.0842063,205.9376563,3.523998008,5.195496144,7.4540151,0,-108.1937733,115.8442264,35.96183036,-135.070047,46.32607229,-0.2864356641,-107.9598763,116.2844924,-68.09958375,-66.58910299,121.0736524
45,64,24,32,1,1,1,1,1,0,1,0,1,1,1,1,264.1584056,229.052801,201.8264949,50.32546528,51.19382674,19.26760696,263.2394029,225.9595249,207.2524894,49.07818686,50.93188547,23.91950866,-33.95224474,33.38243321,0.5694576519,33.7245411,-33.15020826,-0.5747095885,262.8364689,228.0647297,201.4978993,13.02184155,13.0452406,9.230191963,263.1063635,225.7061483,206.6953821,8.830644288,14.10407467,16.7201008,0,-109.6648892,113.4714017,33.23712592,178.7866283,-79.50887743,-0.9792738922,-108.5258338,114.4767381,-125.5730928,-48.17753393,106.4862574
46,64,24,32,1,1,1,1,1,0,1,1,0,1,1,1,265.1919373,226.5522,201.2888495,13.29993913,14.76442755,3.342072024,267.1272652,225.9956601,201.8021794,13.91415284,12.35584072,7.798461327,-9.783261936,9.250171529,0.5313083713,9.667738767,-9.124276127,-0.5453051739,265.0358575,226.3582904,201.1904497,4.121906002,8.37020424,2.963456186,267.0556922,225.8836499,201.7291633,6.036263355,2.989285174,7.640678975,0,-109.4604487,114.4330344,72.48409325,-119.9428898,33.80395276,-0.1124050937,-109.4899126,115.0474861,-40.75397135,-79.70223818,137.0094122
47,64,24,32,1,1,1,1,1,0,1,1,1,0,1,1,266.6994152,227.3380113,199.6885654,64.51328458,32.62739361,60.57868928,272.5219089,221.1316705,202.0466898,64.640506,27.0603518,61.92424059,-42.3543527,0.6604508222,41.69389296,42.41032304,-0.5348356648,-41.87551203,266.1114077,226.7837611,199.5183803,15.49673141,21.73781896,10.71110876,270.9176545,220.7829444,199.793879,15.16878905,12.60860209,15.81836634,0,-109.8853428,114.2387957,75.45653971,-133.8091301,-5.325661576,-0.9402928777,-110.3125271,115.9094396,-82.52621225,26.29692808,150.5602007
48,64,24,32,1,1,1,1,1,0,1,1,1,1,0,1,261.6362237,227.8004021,204.9040524,22.99995356,19.10373496,6.34447992,261.8273463,228.7232878,205.4976918,22.93453494,19.12294743,6.341412657,-21.92426877,17.55566906,4.368439047,21.89143744,-17.51988737,-4.371726123,261.5801724,227.7602604,204.8492015,2.994387339,5.357765841,3.844398267,261.7766782,228.6653405,205.434947,2.735160578,5.558197702,3.836958344,0,-108.680073,113.9680901,-2.967820491,-110.5756679,113.8762649,0.02724294622,-108.5626303,114.0370161,3.119660184,-107.1129713,113.8468122
49,64,24,32,1,1,1,1,1,0,1,1,1,1,1,0,444.3754317,270.6570653,197.8345982,17.76323078,21.96911874,13.45908544,443.8393981,268.4810387,193.2761307,19.12697082,20.71596001,10.37590155,9.223567481,-15.26727571,6.042744948,-15.39837587,17.48646344,-2.089409114,328.9026354,236.882845,127.7617895,12.84678925,13.73144147,7.45724873,325.1836342,233.5761438,125.5216055,7.087610327,7.381579305,3.743275223,0,-130.7631018,110.420521,-25.64491626,-163.4730942,85.02951123,-0.1206206334,-130.6385256,110.3467543,128.5791357,-38.67076229,-127.6942726
50,16,24,32,1,1,1,1,1,1,1,1,1,1,1,1,208.9569294,219.4197123,264.3473122,7.508268509,5.26305613,4.734983073,210.161586,220.1501806,265.1945669,6.853047521,5.301017208,5.179966023,-0.001995545726,-0.004690130549,0.006830655693,0.002289787803,0.003459819872,-0.005602281749,208.9460585,219.4210083,264.3543049,7.507635407,5.26274595,4.734718579,210.1506601,220.1515476,265.2015527,6.852441813,5.300829925,5.179771079,0,-135.9257786,113.7918516,-1.468698262,-141.8998367,114.4862595,0.1386518601,-135.7859411,113.8717711,1.167614189,-130.251699,112.9629225
51,16,24,32,1,1,1,1,1,1,0,1,1,1,1,1,208.6033535,218.7080892,265.3067469,12.38907672,13.25296022,8.366351181,209.4415349,217.5123089,268.091275,4.670189094,11.93220247,12.89843432,2.170073522,-9.763206099,7.593269409,-2.145035687,9.809351726,-7.664179515,208.5914304,218.708733,265.3093075,12.0411367,8.602680014,1.921686635,209.4264152,217.4812389,268.0635089,3.658415746,6.311258429,9.943757775,0,-135.6465385,113.9064631,12.0480775,-172.8959614,-162.4076959,-0.4489952886,-135.2873942,114.1806139,-45.52564195,-80.36979375,102.8271643
52,16,24,32,1,1,1,1,1,1,1,0,1,1,1,1,208.6013769,218.7090285,265.3063462,12.38955951,13.25406389,8.347132059,209.4388481,217.5147374,268.0970049,4.666538805,11.91556187,12.88690301,-2.16822244,9.740408108,-7.572048708,2.143674452,-9.788936027,7.64539635,208.5894743,218.7096589,265.3089282,12.04264634,8.625033461,1.900331786,209.4236935,217.483366,268.0690023,3.656899834,6.307943671,9.940894592,0,-135.6462909,113.905608,12.04442694,-172.8661468,-162.4446832,-0.4495996238,-135.286085,114.1794838,-45.54150449,-80.16554498,102.9481523
53,16,24,32,1,1,1,1,1,1,1,1,0,1,1,1,209.5005634,219.3040147,264.1203308,7.946086236,9.106778443,10.50781665,212.4961397,220.0566426,263.5624566,12.50524611,4.086947823,10.48034891,6.141213641,1.944310216,-8.085391399,-6.216939284,-1.915732667,8.132806861,209.4882151,219.3033964,264.1259675,4.566236199,8.748382252,6.520334322,212.4636164,220.0547876,263.5490483,10.63497547,3.222067302,6.417898643,0,-136.0960629,113.9814032,28.31876055,-120.2068729,74.13119768,0.2554915666,-136.4419661,114.3089746,-11.93128074,174.517808,154.5050938
54,16,24,32,1,1,1,1,1,1,1,1,1,0,1,1,209.5013348,219.2968592,264.1235329,7.946683211,9.106305658,10.50239835,212.5006536,220.0494769,263.5634723,12.5097574,4.091257457,10.47760205,-6.133175616,-1.946925558,8.080242339,6.209401461,1.915888058,-8.125150136,209.488984,219.2962731,264.1291754,4.566068271,8.747777267,6.516294021,212.4680769,220.047585,263.5501427,10.63978574,3.227237434,6.418237811,0,-136.0951231,113.9836924,28.40730318,-120.1690275,74.13737026,0.2559021595,-136.441679,114.3119622,-11.95918395,174.4816385,154.4710444
55,16,24,32,1,1,1,1,1,1,1,1,1,1,0,1,208.7236047,220.1562841,263.9930373,12.71942226,6.956227247,8.856375317,208.3625676,222.3125934,264.9392202,11.46150394,11.88959424,4.543925206,-8.386773855,6.585385213,1.801533045,8.443877247,-6.65868998,-1.78503432,208.7122956,220.1542942,263.9988508,9.386366707,0.9297621455,8.516481146,208.3291753,222.2875468,264.943385,7.533456235,9.635161215,3.845049806,0,-135.9516607,113.5047737,-28.69681714,-142.023,135.7745224,0.4180391959,-135.4912447,113.1694263,36.33351142,-135.3645191,55.30048955
56,16,24,32,1,1,1,1,1,1,1,1,1,1,1,0,208.7178034,220.1541599,263.9976026,12.74150769,7.004498623,8.858179428,208.3606785,222.3156542,264.9432185,11.50294199,11.92158508,4.541436116,8.429382734,-6.633832795,-1.79539574,-8.486466193,6.705435596,1.781186362,208.7064913,220.1521266,264.0033953,9.373839094,0.9252012187,8.517393709,208.3270323,222.2902845,264.947485,7.542986866,9.638456588,3.840107476,0,-135.94921,113.5043702,-28.72700377,-141.3327678,135.7407368,0.4187216788,-135.489173,113.1688907,36.26514157,-135.4308137,55.30092496
57,16,24,32,0,1,1,1,1,1,1,1,1,1,1,1,208.1239387,216.6341262,267.4405807,4.985001065,12.13057058,12.87648282,209.8906432,219.2627059,266.2009418,12.16433619,13.07938716,8.764452941,-2.341053334,10.22750027,-7.886314449,2.331296703,-10.09830308,7.767138325,208.1084056,216.5998037,267.4074042,3.884027408,5.92185453,9.610951361,209.8789099,219.2632875,266.2029315,11.7640918,7.857723468,2.354391675,0,-134.7831041,114.5689237,-43.15997513,-86.42160503,100.7846709,0.7379394683,-134.9168246,114.4839655,13.02246849,-169.3307115,-171.9950761
58,16,24,32,0,1,1,1,1,1,0,1,1,1,1,1,233.7114321,358.5772541,326.3916764,13.83996034,19.79029297,20.17558449,237.9739403,360.5127092,328.6288674,16.48397515,18.49754339,20.91130071,-0.9959223208,10.2410194,-9.248367609,-7.714419408,1.096997483,6.614247725,160.0060861,252.9804466,287.3991574,4.360244001,4.374321295,2.538721561,162.8549913,255.701497,289.8614779,8.814782982,9.335777964,9.245326439,0,-125.6392113,97.76901113,48.92784212,-84.15027297,144.5632748,0.1010979468,-125.5375464,97.96177195,-22.10280978,-143.8622574,86.1760221
59,16,24,32,0,1,1,1,1,1,1,0,1,1,1,1,207.840672,213.6475977,269.9872239,10.70383299,39.00254817,32.11219289,209.2017969,214.3742511,270.7121931,10.62847826,38.79602212,32.08100522,-6.856747676,36.22676516,-29.369899,6.801399638,-36.08349108,29.28220208,207.6874704,213.4549466,269.7904434,7.156887634,5.330628271,4.858026121,209.0356573,214.1665558,270.5307908,7.115727045,4.909110488,5.271585179,0,-133.9831339,115.3719803,0.04035955935,-137.1828029,112.1420705,0.1505659947,-133.8833496,115.4722625,-0.4479836922,-130.8028758,118.1625767
60,16,24,32,0,1,1,1,1,1,1,1,0,1,1,1,203.734405,216.4123687,272.5931445,34.75924661,74.67072065,78.29529381,214.3364287,214.4755979,266.8072606,41.70458969,72.0296775,77.93255502,1.396661005,49.89756945,-51.29413932,-1.676717775,-49.27062926,50.94744731,203.2623205,213.7156183,270.3153837,15.4612244,20.71722336,19.65722229,213.2746388,214.2770185,265.8970603,27.27196947,12.98585107,21.16664459,0,-132.8681866,114.7599879,134.5928076,-102.9583003,30.74267943,0.8037038126,-134.6649086,116.2488952,-23.68188468,100.7914819,-177.4573116
61,16,24,32,0,1,1,1,1,1,1,1,1,0,1,1,211.0470212,214.2116968,268.7100737,13.21851743,9.79509755,14.86137438,214.5189002,215.0634904,268.1900725,16.93637211,4.349372918,15.05942101,-10.65703341,-1.167837213,11.82457813,10.85237349,1.199093783,-12.05175941,210.1770119,213.6438889,268.4428236,4.488846781,9.291474013,6.937912138,213.3397658,214.3016888,267.7719303,11.02324299,3.089378113,6.82653041,0,-134.9119009,115.8042465,33.51460362,-117.8833071,73.05937371,0.2364006403,-135.346707,116.1525697,-13.17114118,161.1326565,159.3322475
62,16,24,32,0,1,1,1,1,1,1,1,1,1,0,1,204.6358236,219.7330506,267.6340128,69.79577072,76.17075866,40.80688196,210.4302114,228.4127317,259.7216285,73.12868945,76.64410201,35.60529696,-48.14654606,50.63197774,-2.485312108,48.40330495,-50.70069365,2.297500573,204.5061884,218.7895932,266.5657201,10.83997718,19.32154144,24.93603084,207.8577687,225.7689403,259.1615599,23.14459708,19.57582697,16.10090701,0,-134.1478543,113.3603911,-136.1142327,-59.04100507,91.72307557,2.055702896,-135.4027003,112.7394665,19.20230823,152.5558649,-101.1131992
63,16,24,32,0,1,1,1,1,1,1,1,1,1,1,0,207.0944299,217.175734,267.8863517,4.64098277,13.43414721,14.23364455,208.9189252,219.9285625,266.4999736,12.42845123,14.32241602,10.34149043,-1.93354335,11.57648274,-9.642804066,1.892328252,-11.38982933,9.497644744,207.0586033,217.0982586,267.7853613,3.688272575,6.156911842,9.912327201,208.8929657,219.9104497,266.463006,12.11813654,8.166254368,2.408311948,0,-134.4828919,114.254877,-48.85410834,-83.20647994,100.1915596,0.782738719,-134.6369375,114.1589588,13.23860055,-170.7817575,-165.3782567
64,16,24,32,1,0,1,1,1,1,1,1,1,1,1,1,208.1305895,216.6387274,267.4338344,4.999497065,12.07522118,12.820215,209.8942442,219.2626197,266.1980008,12.15236868,13.06286401,8.699203012,2.356175489,-10.1678807,7.811812737,-2.345666749,10.03686062,-7.691084665,208.1150729,216.6044307,267.4007554,3.892384209,5.89245274,9.584364144,209.88247,219.2631897,266.200093,11.74845538,7.892205959,2.305838502,0,-134.7866418,114.5689191,-42.95816125,-86.12346408,101.0842251,0.7361238787,-134.9201068,114.4837997,13.01778164,-169.1494553,-172.7128707
65,16,24,32,1,0,1,1,1,1,0,1,1,1,1,1,207.8373513,213.6412794,269.9948654,10.70403811,39.07749344,32.18307908,209.1984277,214.3662524,270.7342743,10.62888277,38.86016908,32.15305602,6.856823563,-36.28883537,29.43215797,-6.801565945,36.1441897,-29.3424716,207.6842019,213.4482374,269.7983138,7.157175202,5.373725368,4.856483428,209.032294,214.157207,270.5513168,7.115235059,4.86790006,5.278702526,0,-133.9803934,115.3726814,0.05846618345,-137.3531788,111.6126329,0.149116379,-133.8780898,115.4736895,-0.4672675303,-130.5521768,118.6457506
66,16,24,32,1,0,1,1,1,1,1,0,1,1,1,1,232.3860266,358.6264445,326.0626056,13.10881357,18.8442691,18.26413027,236.9888641,360.0894512,328.554679,16.00004604,16.68527722,19.53472463,1.093417772,-12.94656129,11.85247983,7.576710903,1.591698913,-9.169149824,159.1870707,252.4062675,286.9138842,4.555461893,3.726320065,3.39006593,162.0944213,255.4740624,289.8539742,8.833806251,10.96930992,10.6847431,0,-125.5591521,97.67269366,50.63996919,-62.23045174,176.9442626,0.08284554281,-125.4026602,97.86554985,-23.70900453,-143.3178822,79.481745
67,16,24,32,1,0,1,1,1,1,1,1,0,1,1,1,210.0845409,215.6324033,267.0389522,10.97547912,9.688537844,13.11470683,213.3727204,216.3461517,266.2744182,15.06779457,3.675503649,13.07077559,9.547046907,1.040678435,-10.58641001,-9.689638973,-1.057535501,10.74833274,209.8539949,215.5026998,266.9707736,4.40980354,9.49011279,7.17299214,213.0240617,216.172706,266.1240217,11.05861483,3.109098002,6.839224912,0,-135.2954882,115.1774129,33.5745781,-118.2145304,71.92260892,0.2715212825,-135.7372106,115.5366632,-12.89939588,158.582783,161.0375343
68,16,24,32,1,0,1,1,1,1,1,1,1,0,1,1,203.6147576,216.322846,272.6202422,35.08918966,75.50849478,79.10497434,214.2307698,214.3001603,266.6808131,41.96244209,72.84688269,78.71287454,-1.391533304,-50.40025936,51.79184853,1.675945561,49.7651389,-51.4410254,203.1296907,213.571149,270.3064712,15.47090425,20.9693415,19.74897935,213.1501252,214.0988875,265.7542321,27.23883662,13.21443658,21.1796004,0,-132.8261218,114.7748907,134.2559842,-102.9725356,31.17128539,0.8123738843,-134.6531291,116.2667792,-23.87209064,100.2913469,-176.9805864
69,16,24,32,1,0,1,1,1,1,1,1,1,1,0,1,207.0892714,217.1772438,267.8818785,4.614964362,13.35523417,14.1702207,208.9216262,219.9372057,266.5060813,12.4509577,14.30868031,10.29421708,1.907054934,-11.51712925,9.610242553,-1.865938268,11.32825331,-9.462126789,207.0531025,217.0994256,267.7799652,3.670449056,6.10493523,9.859746407,208.8953948,219.9189572,266.4685419,12.1453965,8.231796463,2.36617481,0,-134.4833903,114.2531431,-49.19172956,-82.61195786,100.4158911,0.7852653678,-134.6336757,114.1592031,13.21314386,-170.4356972,-166.5751945
70,16,24,32,1,0,1,1,1,1,1,1,1,1,1,0,204.7266191,219.7928326,267.672321,69.54081655,75.82467186,40.50050179,210.4661361,228.4328636,259.820697,72.8645735,76.29941893,35.28083696,47.99784963,-50.49235088,2.494767836,-48.25238962,50.5595892,-2.306961279,204.5961455,218.8626752,266.6184585,10.78187286,19.19486694,24.85784487,207.9134236,225.8091506,259.2691423,23.06497514,19.4547936,16.0213014,0,-134.1627486,113.3586292,-135.7121124,-59.13290587,91.73383562,2.043134863,-135.4058015,112.7378984,19.30512219,152.6803353,-101.1636803
71,16,24,32,1,1,0,1,1,1,1,1,1,1,1,1,210.9235529,219.0007559,263.2768633,12.15919245,4.095496061,9.665619746,210.4885593,219.9656944,265.2075529,7.431181313,9.190489387,9.45871791,-5.371089835,-1.786161522,7.157356861,5.257374442,1.808114569,-7.065364625,210.8997146,218.9993373,263.2660444,10.7427745,3.412292363,6.390330179,210.4772314,219.9644004,265.2127391,4.911064224,8.906645746,6.179472432,0,-136.5764412,114.2081855,-15.06325175,169.6235102,151.4053355,0.1015412542,-136.0037631,114.0242205,33.70031005,-118.5567134,75.16690784
72,16,24,32,1,1,0,1,1,1,0,1,1,1,1,1,211.8572999,214.2101904,266.736794,38.98410683,70.85699248,75.61836877,204.6654308,217.7069707,274.0833012,31.5578343,72.92247675,75.66367283,-0.9117064058,-48.4739266,49.38626493,0.7025817214,48.72691704,-49.42884625,211.0068126,213.9906872,265.9431137,26.16130072,13.16755417,19.70268207,204.1954283,214.8912155,271.9941559,14.13309822,20.52055328,18.66602135,0,-135.6745519,115.43294,-23.73752495,102.6098713,-175.8256512,-0.491806024,-133.6933744,114.235699,132.7417626,-102.3309827,34.40185673
