run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c
253,32,32,72,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
254,32,32,72,0,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
255,32,32,72,0,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
256,32,32,72,0,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
257,32,32,72,0,1,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
258,32,32,72,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
259,32,32,72,0,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
260,32,32,72,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
261,32,32,72,1,0,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
262,32,32,72,1,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
263,32,32,72,1,0,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
264,32,32,72,1,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
265,32,32,72,1,0,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
266,32,32,72,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
267,32,32,72,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
268,32,32,72,1,1,0,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
269,32,32,72,1,1,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
270,32,32,72,1,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,
271,32,32,72,1,1,0,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,
272,32,32,72,1,1,0,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,
273,32,32,72,1,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,
274,32,32,72,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,
275,32,32,72,1,1,1,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,
276,32,32,72,1,1,1,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,
277,32,32,72,1,1,1,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,
278,32,32,72,1,1,1,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,
279,32,32,72,1,1,1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,
280,32,32,72,1,1,1,0,1,1,1,1,1,1,1,0,,,,,,,,,,,,
281,32,32,72,1,1,1,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,
282,32,32,72,1,1,1,1,0,1,0,1,1,1,1,1,,,,,,,,,,,,
283,32,32,72,1,1,1,1,0,1,1,0,1,1,1,1,,,,,,,,,,,,
284,32,32,72,1,1,1,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,
285,32,32,72,1,1,1,1,0,1,1,1,1,0,1,1,,,,,,,,,,,,
286,32,32,72,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,
287,32,32,72,1,1,1,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,
288,32,32,72,1,1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,
289,32,32,72,1,1,1,1,1,0,0,1,1,1,1,1,,,,,,,,,,,,
290,32,32,72,1,1,1,1,1,0,1,0,1,1,1,1,,,,,,,,,,,,
291,32,32,72,1,1,1,1,1,0,1,1,0,1,1,1,,,,,,,,,,,,
292,32,32,72,1,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,,,,
293,32,32,72,1,1,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,
294,32,32,72,1,1,1,1,1,0,1,1,1,1,1,0,,,,,,,,,,,,
295,88,32,32,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
296,88,32,32,1,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,
297,88,32,32,1,1,1,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,
